
 *******************************************************************************
                                   <XCPLTENSOR>
                            Isotropic exchange couplings  Jij

          number of sites   NQ =   1
          number of types   NT =   1
                              site occupation:
          IQ =    1   1   IT:   1-Fe        x =  1.000
        IT   IQ   JT    JQ   N1 N2 N3    DRX    DRY    DRZ     DR      J_xx [meV]     J_yy [meV]      J_xy [meV]     J_yx [meV]
         1    1    1    1    1  2  2   1.500  0.500  0.500   1.658     -1.91300800    -1.92550773    -0.00225825    -0.00225825
         1    1    1    1    2  0  1  -0.500  1.500  0.500   1.658     -1.92550773    -1.91300800     0.00225825     0.00225825
         1    1    1    1    2  1  2   0.500  1.500  0.500   1.658     -1.92550773    -1.91300800    -0.00225825    -0.00225825
         1    1    1    1    1  1 -1  -0.500 -0.500  1.500   1.658     -1.93495899    -1.93495899    -0.00362714    -0.00362714
         1    1    1    1    1  2  0   0.500 -0.500  1.500   1.658     -1.93495899    -1.93495899     0.00362714     0.00362714
         1    1    1    1    2  1  0  -0.500  0.500  1.500   1.658     -1.93495899    -1.93495899     0.00362714     0.00362714
         1    1    1    1    2  2  1   0.500  0.500  1.500   1.658     -1.93495899    -1.93495899    -0.00362714    -0.00362714
         1    1    1    1   -2 -2 -2  -1.000 -1.000 -1.000   1.732      0.45967501     0.45967501    -0.02507738    -0.02507737
         1    1    1    1   -2  0  0   1.000 -1.000 -1.000   1.732      0.45967500     0.45967500     0.02507737     0.02507738
         1    1    1    1    0 -2  0  -1.000  1.000 -1.000   1.732      0.45967500     0.45967500     0.02507737     0.02507738
         1    1    1    1    0  0  2   1.000  1.000 -1.000   1.732      0.45967500     0.45967500    -0.02507737    -0.02507738
         1    1    1    1    0  0 -2  -1.000 -1.000  1.000   1.732      0.45967500     0.45967500    -0.02507738    -0.02507737
         1    1    1    1    0  2  0   1.000 -1.000  1.000   1.732      0.45967500     0.45967500     0.02507738     0.02507737
         1    1    1    1    2  0  0  -1.000  1.000  1.000   1.732      0.45967500     0.45967500     0.02507738     0.02507737
         1    1    1    1    2  2  2   1.000  1.000  1.000   1.732      0.45967501     0.45967501    -0.02507737    -0.02507738
         1    1    1    1   -2 -2  0   0.000  0.000 -2.000   2.000      0.32137216     0.32137216    -0.00000000     0.00000000
         1    1    1    1   -2  0 -2   0.000 -2.000  0.000   2.000      0.23253296     0.22985905    -0.00000000     0.00000000
         1    1    1    1    0 -2 -2  -2.000  0.000  0.000   2.000      0.22985905     0.23253296    -0.00000000     0.00000000
         1    1    1    1    0  2  2   2.000  0.000  0.000   2.000      0.22985905     0.23253296     0.00000000    -0.00000000
         1    1    1    1    2  0  2   0.000  2.000  0.000   2.000      0.23253296     0.22985905     0.00000000    -0.00000000
         1    1    1    1    2  2  0   0.000  0.000  2.000   2.000      0.32137216     0.32137216     0.00000000    -0.00000000
         1    1    1    1   -3 -2 -2  -0.500 -1.500 -1.500   2.179     -0.46369272    -0.48341376    -0.00419996    -0.00419996
